Economy,Albania,Algeria,American Samoa,Angola,Anguilla,Antigua and Barbuda,Argentina,Aruba,Australia,Bahamas,Bahrain,Bangladesh,Barbados,Belgium,Belize,Benin,Bermuda,"Bonaire, Sint Eustatius and Saba",Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Chile,China,"China, Hong Kong SAR","China, Taiwan Province of",Christmas Island,Cocos (Keeling) Islands,Colombia,Comoros,Congo,"Congo, Dem. Rep. of the",Cook Islands,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Falkland Islands (Malvinas),Faroe Islands,Fiji,Finland,France,  French Guiana,  Guadeloupe,  Martinique,  Mayotte,  Réunion,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Iceland,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kenya,Kiribati,"Korea, Dem. People's Rep. of","Korea, Republic of",Kuwait,Latvia,Lebanon,Liberia,Libya,Lithuania,Madagascar,Malaysia,Maldives,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia (Federated States of),"Moldova, Republic of",Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Netherlands,Netherlands Antilles,New Caledonia,New Zealand,Nicaragua,Nigeria,Niue,Norfolk Island,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russian Federation,Saint Kitts and Nevis,Saint Lucia,Saint Vincent and the Grenadines,Samoa,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia and Montenegro,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovenia,Solomon Islands,Somalia,South Africa,Spain,Sri Lanka,Sudan,Sudan (...2011),Suriname,Sweden,Syrian Arab Republic,"Tanzania, United Republic of",Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Türkiye,Turks and Caicos Islands,Tuvalu,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uruguay,Vanuatu,Venezuela (Bolivarian Rep. of),Viet Nam,Wallis and Futuna Islands,Yemen
Q3 2011,3.505795407,10.34238805,5.511482027,14.68598497,..,5.168668641,26.83304091,8.821241207,30.35567788,24.36272325,16.67626366,7.656930138,7.03088316,78.61390034,3.414323755,12.88023464,1.615978926,..,34.34878608,3.823191435,5.204618549,5.278003173,5.797695926,5.697532222,14.54067564,36.49153412,1.743026642,24.43677872,133.3324905,96.60980156,57.21882928,..,..,35.63562636,6.172932813,13.21599449,5.849989502,1.520127584,17.11742271,19.66752582,17.70252441,10.07831156,8.281278944,16.81133911,38.78501296,16.3652362,4.298213113,26.49038559,28.37249741,53.61368111,7.286250305,7.869086103,..,6.705019238,..,4.557223433,12.64266082,13.9611701,62.48566698,5.396306087,10.03366368,9.033589582,7.801687932,13.88820475,10.36390702,10.92615962,5.94418203,5.653590931,80.6790504,21.42787015,4.147089338,38.50290398,..,5.012294403,8.313475133,18.92836057,9.83906128,5.048122792,8.145345636,7.264960292,12.34848646,4.679582548,49.09072788,35.58224732,29.54798563,7.022172189,7.901673543,24.01570544,64.04492309,22.98173293,76.5828803,23.77886825,14.10763554,3.750052329,0.888144757,90.69350772,9.451353104,6.773356567,35.65971117,5.152327773,6.499271809,12.76537937,7.71907493,87.78733168,6.058735694,36.03649677,3.750052329,6.81622075,21.34403264,36.25993675,1.613521959,..,3.889801478,..,44.85498402,12.0813017,5.641046704,14.5271992,1.092654634,79.58969917,_,12.25576568,18.80286902,7.196684739,20.62431173,1.139749369,0.555914466,4.054745039,9.793468303,40.52395261,29.37988529,3.284856094,37.0185887,7.665670173,1.042051476,29.17861907,23.49124919,37.25182173,44.96804638,8.177122558,18.16232778,31.18257462,4.152749067,5.578431672,5.305617725,5.891860242,7.262849021,52.3243067,14.4429137,_,5.702153354,5.152327773,93.89156949,8.44684281,19.59939104,7.302337393,5.028972833,34.76234253,76.05918424,39.85208601,_,10.94254344,7.024618521,41.45447245,14.41611938,13.71854909,38.84798674,2.545177604,14.55707583,5.236494863,19.84376747,10.06015964,48.49116715,..,2.3493619,20.63417746,61.71700202,76.9823186,79.28296421,24.91639454,5.663810937,20.30164867,48.90995171,2.3493619,12.19184571
Q4 2011,3.399067718,10.56734861,5.510295723,15.49272376,3.461271776,5.168668641,27.24080967,7.553097284,29.30970668,25.31026302,16.84241876,7.558767567,7.181251605,78.16579445,3.854574882,13.21214363,1.615978926,..,33.6927649,3.881765712,4.511415658,5.853419207,5.801127734,5.697701694,16.73535425,35.18536127,2.271135613,28.99904703,132.4579759,95.27632876,56.88010875,..,..,32.06758422,6.172932813,13.10816367,5.937162514,1.520127584,17.12909333,19.95911633,17.69880662,10.07839629,9.11426213,15.51226054,38.19369997,16.31077127,4.296027044,26.16580151,25.15486607,51.77308175,8.153258966,8.289261992,..,7.050555813,..,4.557223433,12.51188894,14.10514409,61.22004604,5.396306087,10.52861691,9.033589582,7.801687932,14.55902253,10.60603896,10.47436914,6.209137057,5.933270295,79.77827073,20.51448014,3.152739159,38.59946331,..,5.3148743,7.999265149,15.20744338,9.372142285,5.051554599,8.035715217,6.988320575,12.84774155,4.830141649,48.58265485,33.92341664,29.07748811,7.021755571,7.682893713,23.31779281,63.31856854,22.50024395,74.89688989,23.48370694,14.62654194,3.750052329,0.888144757,89.71273168,9.340249918,7.42356401,35.62228415,4.659320315,5.514951417,12.93042142,7.71799031,88.37674016,7.742012996,36.8750256,3.750052329,6.962351339,21.2004403,38.52250128,1.613521959,..,3.894250117,..,44.94897285,12.65373203,5.777994202,14.53256551,1.092654634,79.50929297,_,11.88279302,18.57567968,6.703274486,20.83024081,1.139749369,0.555914466,4.054773284,11.33294442,40.16044988,27.63968731,3.28488434,39.85105387,7.808476281,1.042051476,30.20036546,21.34955196,37.53103929,44.41846375,8.383930746,21.33996249,31.81807186,4.152441899,5.997707419,5.874213309,5.890673938,6.593959153,52.92662101,14.43790414,_,8.542981605,4.877623523,94.75848508,9.06792764,19.51768092,7.842805464,5.028972833,35.03744452,75.89761322,39.47965169,_,11.2910369,7.00514691,41.49608909,14.89788587,14.05121568,39.25023621,2.545177604,13.76539223,5.235308559,19.99058248,9.81480834,47.40792568,..,..,24.03173408,61.27575817,76.12104091,76.89608785,25.30453802,6.046450954,21.07984743,48.54363408,..,11.29513543
Q1 2012,3.399067718,9.678809647,5.510295723,15.83549743,3.461271776,5.168456801,26.8790261,7.936917526,28.94968457,25.15079417,17.26707744,8.264168506,7.48064589,78.22998708,7.818642505,13.35813503,1.615978926,..,32.63285122,3.881765712,4.511415658,5.853419207,5.801127734,3.535127114,14.12417273,35.17657712,2.00879535,28.97230743,129.5638304,92.7191346,57.34332113,..,..,32.38511547,6.172932813,14.35554989,5.737389042,1.520127584,18.26161925,17.13843511,17.78572623,10.12138271,8.720803376,16.91498236,38.5964976,16.21348136,4.295815204,26.40859365,20.61088525,50.82480941,7.40827354,8.291968248,3.922322484,7.327952875,..,4.557223433,11.64209951,13.46777068,61.83921756,5.396306087,11.10345593,9.605688812,7.546041449,8.211681199,10.86972059,10.15769638,6.474892367,5.931617944,79.17575859,19.87330758,4.174000551,38.31798913,..,5.31466246,8.220810393,15.01262059,8.442672803,5.051554599,8.128600166,7.291864343,12.69301979,4.830141649,47.40094081,34.9810354,23.33841834,5.293763186,11.66138623,28.49050991,62.84467607,22.65224193,74.57683271,23.12476976,13.81835711,3.750052329,0.888144757,87.23205959,9.88108243,8.158942951,34.19079957,5.019543204,6.645785275,14.55615924,8.697388819,86.8711249,2.624665114,34.96647631,4.29407039,6.655873028,23.90808729,37.46490401,2.465358574,0.91284586,4.852811393,..,49.19027184,12.99430924,5.778748352,14.35976793,1.092654634,78.30033505,_,12.05263922,19.51424701,6.703274486,21.03597735,1.139749369,0.555914466,4.054773284,11.20040719,40.59556317,26.5654735,3.28488434,41.07892269,7.803575631,1.042051476,28.98531936,20.89959945,37.28369267,43.75754385,9.001160612,18.53219535,32.62061839,4.152441899,6.304405468,5.874001469,5.890673938,6.593959153,50.86800823,15.14096127,_,8.741917486,5.431633245,91.79487901,9.070455597,18.65959426,7.842805464,..,35.30495983,74.83086155,40.32012231,10.43980393,_,7.00514691,41.15464735,15.41264903,13.09420934,38.89884911,2.545177604,13.11695734,5.235308559,21.28014317,9.400873355,48.3474302,..,..,20.06638254,60.82177694,75.64686292,76.41336126,24.8899485,6.046450954,22.12822717,48.05301088,..,12.32768757
Q2 2012,4.555456803,9.800564966,5.649660519,16.5520006,3.461271776,5.168456801,28.64614303,8.274622351,29.92882422,24.68769248,16.69352051,7.963481695,7.479791469,77.75582573,7.815433129,15.7489986,1.615978926,4.489662194,34.41419513,3.881765712,4.488038669,6.614152464,5.397135222,3.535127114,14.64368869,34.52970588,2.00879535,28.28454241,130.5274681,91.05656475,57.39057392,..,..,34.54464626,6.361116211,14.80927918,7.605082446,1.520127584,18.22022577,17.75099513,19.53987807,10.12569365,8.551685492,17.80003208,37.6682335,18.34144215,4.295815204,25.76089546,19.60080548,49.55538295,7.966706548,8.303776545,3.922322484,7.882567548,..,4.556376073,10.87389051,14.83376918,61.24266402,5.396306087,11.0310703,9.533303177,6.919946716,13.8837341,10.63757408,12.19379509,8.372357064,6.01003133,79.54231214,19.36127124,3.323350666,39.39283382,..,7.22298794,8.220810393,14.33507757,10.15409269,4.647562087,8.191346233,8.146828927,12.39884931,4.87157359,43.19203934,34.2080569,23.21793661,5.594717159,12.04397771,28.80577199,62.97396275,23.5030824,68.09605246,20.7145134,14.15424048,3.750052329,0.888144757,87.90329531,9.476286667,7.989633499,34.79169239,7.071235364,6.875173056,13.09294354,12.62740157,86.068747,2.624665114,37.10307871,4.29407039,6.670503079,24.85259593,36.87796434,2.465358574,0.91284586,4.556161022,..,48.74291505,13.16416771,6.265061783,14.73229443,1.092654634,79.35982,_,11.57399746,19.42816504,7.111074248,20.70013627,1.139749369,0.555914466,4.054773284,11.24382491,41.17234295,26.40948558,3.28488434,41.58501422,8.77094474,1.042051476,28.76644484,20.94050742,37.05761796,44.23214403,8.738890489,18.14915608,43.76187406,4.152441899,7.789657086,7.509886332,6.262730974,6.594545786,49.50710354,14.66411916,_,9.028353478,5.582040527,94.67203454,9.070455597,20.59031452,8.079962707,..,34.3405633,70.70898211,40.64580418,11.18887403,_,7.519792711,42.52661088,15.35994601,13.74701463,37.811289,5.230951343,13.91814578,5.607365595,20.73926463,8.033809524,48.97819869,..,..,21.04204153,59.92217911,75.00581636,83.86864949,26.45676815,5.209620237,22.18339245,45.7839653,3.033426805,16.75378122
Q3 2012,4.68142779,9.936766369,5.649660519,17.15301729,3.461271776,5.168456801,29.37135054,8.375581115,29.76218969,24.97285437,20.76405961,7.963724605,7.478520429,77.15799408,7.898231869,14.82231129,1.615978926,4.489780825,34.94900812,3.881765712,4.004549357,6.673735694,5.397135222,3.685706337,14.93004867,35.33334015,2.00879535,28.38816437,131.9047701,92.01339731,57.49133948,..,..,34.27443937,6.361116211,17.51562206,7.799898294,1.520127584,18.00680687,19.29094148,18.82983671,10.27954801,8.652644256,17.32797563,37.86206275,18.82545175,4.295815204,26.0579617,21.29385456,50.87861975,7.570822019,8.301645636,3.922322484,8.427872371,..,4.556376073,11.52673604,15.10325309,60.81721805,5.781809071,11.54516532,9.188476919,6.919946716,13.53880688,11.25924252,11.96927418,8.055968643,6.016202934,80.33255629,19.48600266,3.323350666,39.65144233,..,7.223106571,8.2215423,14.51455858,10.16288588,4.798195331,8.049665345,8.147688997,12.56871995,4.87157359,42.77434617,33.47544967,23.50350621,5.983580507,12.27180841,29.93935776,62.36164657,23.22627735,68.33209244,20.39940021,13.9215812,3.750052329,0.888144757,89.49851608,10.10256724,8.182299059,35.20125332,7.247537336,7.25473722,12.64914254,12.3078271,86.64374178,8.040632289,36.70142797,4.29407039,6.052848168,24.48458491,38.00125846,2.465358574,0.91284586,4.551140415,..,49.10749681,12.96690344,7.185645605,15.10841058,..,79.62863467,_,11.6277601,19.4367004,7.111074248,20.82052735,1.139749369,0.555914466,4.054773284,11.13875916,42.75847347,27.00540937,3.28488434,41.99073073,9.106261035,1.042051476,29.60896928,22.32744612,36.53626908,43.11362433,8.738890489,19.02439819,44.97977669,4.152441899,7.788504676,7.510004962,6.262730974,6.588169275,49.49167759,13.60371242,_,9.009115751,5.45707601,96.06672005,9.069184558,20.62317709,8.176732468,0.931846708,34.95400659,71.17314537,40.25728804,11.20244754,_,7.590724398,41.78053764,15.4162538,13.33126787,38.29709367,5.46455879,12.79196418,5.607365595,20.26099773,9.42457738,50.05763754,..,..,21.50541906,61.15551672,74.16174879,84.28920617,26.8260354,5.954337813,22.4277731,42.01911941,3.033426805,16.94505238
Q4 2012,3.762082183,9.907829503,5.499027274,19.29427479,3.461271776,5.168456801,30.44421666,7.870759262,29.02161467,25.57515733,16.756405,7.783663567,7.478520429,80.37709077,7.898210685,14.1036154,1.615978926,4.489780825,33.84924009,3.881765712,5.462468304,6.790856172,5.397135222,5.285217355,16.57924277,36.65968312,2.00879535,28.41744629,133.8154206,93.78273054,57.40921573,..,..,35.36825112,6.195486141,16.91065011,7.684272263,2.951182261,18.5065009,19.50168119,18.6856656,9.393413541,9.948502896,16.59958614,38.73492198,19.13140888,4.295815204,28.15273099,20.95519001,52.37792868,8.039227073,8.608771552,3.922322484,11.04994668,..,4.557265801,12.0754968,15.16732044,65.79708261,5.405139813,10.98713997,9.894093926,6.740688469,13.67664396,11.40039654,12.03020141,11.09188998,5.348873338,78.8292261,19.94169011,3.323350666,40.46833446,2.146008548,7.223106571,8.2215423,15.07630143,10.32442604,4.798195331,8.20029859,8.147688997,13.44541815,4.948068631,43.07750426,33.75744978,23.0189803,6.27168051,12.06514387,30.78082887,62.87927519,27.53817946,69.00193332,20.47430582,13.55360384,5.109155786,0.888144757,90.46083007,11.23820362,7.537202079,35.18778211,7.336609095,8.775745737,10.9514559,12.30209627,86.9966737,7.946670082,42.05826974,5.653173847,6.197789979,24.18841389,38.40627034,2.465358574,0.91284586,4.109084153,..,50.96181312,12.1190685,7.500826524,15.32991758,..,79.06598093,_,12.17035071,20.66243506,7.571394077,21.04423694,1.139749369,2.166858771,4.054773284,10.25777892,42.36061781,26.8242991,3.28488434,42.51155196,9.164329502,0.99697082,29.68437867,23.04528137,37.67226419,43.89640852,8.290517913,22.18992112,46.00110439,4.152441899,7.788504676,7.510004962,6.413364219,6.42250396,49.3304616,13.64553607,_,9.215000521,8.889547556,95.41989176,9.069184558,20.45418873,8.176732468,0.931846708,34.07296769,71.79106226,40.23505899,11.03870094,_,8.218672343,42.35492273,13.96411768,13.172719,39.49137563,5.46455879,13.45486739,5.75799884,20.20367095,10.26471189,51.11114801,..,3.621391954,24.1880407,65.21446046,77.36444604,86.20183625,27.44045509,6.478328687,22.48708747,42.30136141,3.621391954,16.66796526
Q1 2013,4.178995914,11.4401491,5.499027274,19.26612969,3.461271776,6.000283217,30.38519292,8.435699601,30.67309131,25.58192179,21.89929659,7.658692391,7.601446912,78.68471322,8.003645691,14.38520723,1.615978926,4.795704951,33.66953044,3.881765712,4.964611891,6.233576489,5.45022808,5.72042916,16.97675273,35.38079855,2.00879535,28.43280933,131.3017662,92.01134219,57.59446823,..,..,35.8795905,6.045023998,17.18620595,8.5227316,2.554434559,18.19763232,19.99875791,18.42983154,9.150955014,9.721201143,16.61500977,39.12566876,19.14793154,5.394445535,27.85423745,22.04577749,52.00075434,8.336864127,9.084571736,..,8.323592988,..,4.557265801,12.34446997,14.76182721,67.08340211,5.405330469,10.97779954,9.494318048,6.201693529,15.57417535,11.61165131,11.83912734,11.82252879,5.302467337,78.77369151,20.06497419,1.351947936,40.74463172,1.890436843,7.541656359,8.962370107,14.93004131,10.38523345,4.792737001,8.657046617,9.213905123,13.6956449,4.948068631,46.70139587,34.7147519,23.34738264,6.386664473,11.02184125,30.94726474,61.36467672,27.23259106,68.74416683,20.16007969,12.79007179,5.109155786,..,90.12009946,11.23820362,7.277128593,34.55119292,6.852949357,12.5488753,11.51159843,12.65259516,86.63681547,7.77592678,42.45886092,5.790932011,7.109330238,28.81453028,38.67789095,2.223117251,0.631633308,3.069766413,..,51.36631505,13.03580521,7.502938134,15.81221901,..,78.18921312,_,12.21416421,20.69902258,8.161770428,21.38583384,1.644038512,2.166858771,4.205916778,10.76042274,42.47297441,27.48654071,3.28488434,42.67904636,9.197082128,0.997578095,29.86980083,24.0767478,38.14337366,46.14140919,7.355222537,22.19210661,45.56693956,4.152441899,7.926404008,7.821039147,6.413364219,6.573557107,49.26767891,13.12209456,_,9.059720637,9.446909102,94.02208705,9.07078748,20.39863679,8.119246201,3.711631499,38.47870388,70.32753637,40.72755032,13.57852549,_,8.737434327,41.36974495,14.63126636,12.8378788,39.33349867,5.474847765,14.16538271,6.355312047,20.04514997,12.14538444,50.78197318,..,3.621391954,23.58654747,64.70482313,77.29819892,84.06752687,27.448828,6.024049387,22.76661591,43.1156216,3.621391954,16.94551641
Q2 2013,4.572354078,11.86054757,5.499027274,19.36936181,3.461271776,6.000283217,30.85804757,8.325496735,29.92660537,25.65389507,23.16026104,7.543234509,7.494506293,78.1467307,8.009217082,14.40942485,1.615978926,4.795704951,34.14743457,3.881765712,4.964611891,6.242110108,4.183443476,5.998784525,16.6048018,35.92044193,2.00879535,28.62714163,131.4504578,93.31067404,58.63396351,..,..,35.71523223,5.817115645,17.26892088,8.452811745,2.403801314,18.21180432,20.46388046,18.56002925,9.152642673,9.716809875,16.74083399,39.02306504,19.48745171,5.126978745,28.02458668,21.97557321,52.80527278,8.332203648,8.123317867,..,8.317892048,..,4.306121369,12.55828028,14.97790305,67.26956518,5.405330469,10.95808068,9.645706855,6.213342681,15.47393492,10.11370675,12.33946447,10.60895508,5.35877094,79.77426362,20.29983812,1.351947936,40.92815732,1.890436843,7.640645829,8.82618842,19.83904721,10.0356582,3.953784621,8.65414441,8.557425242,13.79244598,4.941713432,46.27958084,35.35290869,22.68391231,6.302243204,11.3380394,31.31122773,62.07991716,26.71152966,67.76885707,20.18577396,13.51638933,5.109155786,..,89.67350447,9.913180977,7.457012886,35.08888226,7.176931827,12.48446653,11.451169,12.95637635,87.18425321,7.535505448,42.43185706,5.790932011,6.486810938,28.90355215,39.2019446,2.223117251,0.603183211,3.46484048,..,51.85228743,13.6744892,6.930768506,15.156068,..,77.44017786,_,12.23010571,20.42876239,8.157109949,21.26611236,1.493405268,2.166858771,4.636657,10.14561931,42.5763646,27.89383659,3.715624562,42.97376959,9.791073143,9.095167651,30.52986113,24.33173825,38.36256394,45.71361864,7.139583205,22.47106116,45.13850854,3.734341864,8.025393478,7.522696049,6.413364219,6.724744395,49.5432689,13.50318659,_,9.058832322,9.33729122,94.85344707,8.823502066,20.38248042,8.768294297,4.548009708,38.99100305,70.99358479,40.08040541,11.06018712,_,8.73453212,41.23947763,15.01971182,13.6100093,38.53450939,5.477781748,14.2701965,6.355312047,20.05179423,10.8605988,51.26584798,..,3.621391954,23.97349455,65.09941202,77.12225682,85.01584849,27.42841777,8.448099217,22.40468286,42.73925969,3.621391954,17.39862325
Q3 2013,5.410012456,12.28697388,6.112591887,19.60023285,3.461271776,6.77181628,30.49680216,8.327675428,30.65944693,25.04132692,23.07593504,8.585395218,7.912639869,78.46430221,8.341183269,15.68707464,1.615978926,4.795704951,35.45339844,3.881765712,4.971616732,6.392743353,4.183443476,6.012441141,15.63511399,38.82417828,2.00879535,28.62264707,136.4469161,97.03580028,59.30655053,..,..,36.44413782,5.820111322,18.80859898,8.479541323,2.634712219,18.63351641,21.00883323,19.84440844,9.243048627,9.714698809,16.60575908,43.93527663,19.93214773,4.752973383,28.50376712,22.25240481,53.9169013,8.336366303,8.278348071,..,8.054100825,..,4.555232138,13.79875645,17.45706038,68.26245868,5.499426824,11.78168166,9.434892869,6.363975925,14.7344282,10.5984514,11.6708568,9.851992505,5.74206219,83.60244492,21.35308003,1.351947936,41.84887265,1.891806741,7.950700235,8.8270181,20.30704931,10.76588379,3.953784621,9.072509244,8.728554092,13.93097241,5.1908242,46.11455843,34.99357349,19.74182502,6.570934664,11.6701065,30.71312664,62.46767942,26.82661436,73.99749415,19.85964776,13.5122254,5.109155786,..,93.90919034,11.37326405,7.656498264,35.3562151,7.210590022,13.55968344,11.28346766,12.88897417,91.17262785,7.126343715,43.05916224,5.790932011,7.596189034,29.32517757,39.73367419,2.223117251,0.603183211,4.107592271,2.752328303,55.9830175,17.15421073,6.86690912,16.19175041,1.715932777,81.90930607,_,13.41049876,20.64296719,8.162437724,21.82941131,..,2.166858771,4.636657,10.02468149,43.18457083,28.04553227,3.715624562,43.11595929,9.859606179,0.997578095,30.54119964,25.87210098,44.2158948,46.05669053,7.432555527,22.42916136,45.84663037,4.756796701,8.485415599,8.231258735,6.645384682,6.574665193,49.8885905,13.12102397,_,8.892022411,9.02402596,101.3813049,9.219138537,21.87096804,9.153772728,4.95957278,39.63245991,71.67382739,43.07967607,11.67044458,_,8.940249752,46.1536984,14.76566297,13.66825857,42.9201954,5.481272219,15.21844949,6.647135749,20.52589437,10.06620326,50.91777467,..,3.621391954,23.59389448,64.41811091,77.47234864,86.90669747,27.1740556,8.448928896,22.71416254,42.07769351,3.621391954,17.31099558
Q4 2013,5.126211378,9.968391326,6.112591887,19.40191611,3.461271776,6.77181628,30.31708687,8.32963033,31.01874829,25.04956977,23.10186077,9.029053744,7.912639869,78.11974031,8.122743764,15.7335421,1.615978926,4.795704951,35.74148862,3.881765712,4.971616732,5.830795288,4.183443476,6.161902204,16.28517768,39.26375905,2.00879535,28.5912329,136.0112695,95.6299545,63.57018035,..,..,35.9761738,5.985765292,18.78060736,8.576927871,2.634712219,18.47928895,21.35723895,20.57617727,9.24425788,9.716653711,15.88383087,43.72048059,20.01640236,4.752973383,29.95344708,21.92228349,54.02662191,7.725603886,8.278348071,..,8.513151506,..,4.555232138,13.90496898,15.65696387,67.82646066,5.405330469,11.78168166,9.434892869,6.363975925,14.89037931,10.98694867,11.6877685,10.57058821,5.759265542,83.27392357,21.43020346,2.610405412,42.21824672,1.890037878,7.950700235,8.828538255,20.10763286,10.41110296,3.953784621,9.072509244,8.728554092,14.08361822,5.120684358,46.1884209,35.33356029,18.98232078,7.047022828,11.28831063,30.00394861,62.22829074,28.3043625,67.18189712,19.86839439,14.54222402,4.916432133,..,94.36108393,10.26246471,8.087408,35.1013769,7.250202689,14.37078728,11.26014834,13.05416973,89.81194289,7.06974835,42.83027234,5.536478348,7.059323913,28.73716377,39.39153484,2.223117251,0.603183211,4.55791237,2.752328303,56.47347108,17.1590064,6.792036615,14.98536708,1.208645489,82.18495995,_,13.45317392,21.22154693,7.551675307,21.98243195,..,2.166858771,4.636657,10.36175216,42.90877139,28.0052527,3.715624562,43.41365458,10.69282528,0.997578095,30.49512395,25.93022996,44.6265287,45.16758263,7.552534807,23.03358347,46.82251067,4.756796701,8.485415599,8.231258735,6.645384682,6.572004632,49.97390196,13.82380106,_,8.890751372,9.833521912,100.4242293,9.125042182,21.74240865,9.386737876,5.199083201,39.34691923,71.02529455,47.76358304,13.54105762,_,8.940249752,46.47823002,14.1961989,15.16801405,43.25295546,7.006041717,14.91548535,6.647135749,20.73515875,10.83718128,50.99837751,..,2.795752444,25.14815096,63.72870407,76.74029575,88.83478675,26.58344991,8.445889196,22.78345382,42.57453034,2.795752444,17.56179834
Q1 2014,5.684941724,10.51260752,5.762936015,20.06757763,3.461271776,6.497318938,31.88834798,8.054197543,32.50105185,25.00761661,22.91759566,8.874805264,7.641900329,77.07272466,8.272113031,15.94345043,1.607495377,4.795704951,35.0323298,3.881765712,4.971616732,5.806192435,6.874433279,5.898675744,15.75405555,44.86486301,2.00879535,28.24734148,133.0408997,94.03215817,58.16527767,..,..,33.36536706,5.985765292,19.21820028,8.581207038,2.634712219,18.39902437,21.53683272,20.70671877,10.11998856,9.441220924,16.60684211,43.45772911,21.30678847,4.752973383,28.93313341,19.84525047,54.65095289,8.5342714,8.246932169,..,8.567221455,..,4.557424681,13.19476897,15.66625089,68.80671115,5.405139813,11.77913429,10.44746528,7.258557013,17.60601102,9.969363606,11.57822564,10.59777673,5.6830469,82.45732905,21.69632374,2.761038656,43.41532688,1.890037878,7.680310054,8.82929633,18.79808124,10.68841178,3.953784621,8.55838903,9.240974432,13.61458013,5.122876902,46.45782134,34.62621313,18.99214976,9.094396985,11.44446593,30.05071948,62.73439223,27.60126946,65.38578794,19.71252583,13.46075328,3.687546342,..,92.87026219,10.2750258,7.544622205,34.85217587,7.301589317,13.13339687,10.99695393,13.05469873,89.32999738,7.408289442,44.28158008,4.458225802,7.744183947,24.12432441,38.44030078,2.223117251,0.603183211,4.55791237,2.752328303,56.40714893,17.21687431,7.040514927,15.27694216,1.208645489,81.17823486,_,12.73960871,21.11101215,7.551230443,22.54797202,..,2.166858771,4.637003005,10.47497374,42.4629886,27.92280283,3.715970567,41.92327662,10.58568512,0.997578095,29.89300012,25.56341418,44.5074656,45.5099856,7.552534807,23.15981806,46.73393984,4.756775517,8.090540145,7.960868554,6.820117051,6.807598673,49.63773764,13.87438598,_,9.060311671,9.947829719,99.02909322,9.273297523,21.47431159,9.556301811,5.771132757,35.77335541,71.36481552,47.40157067,12.83062062,_,8.669647731,46.40351208,14.85101468,14.08752625,41.97804779,7.006041717,14.97063933,6.87992029,20.71786563,10.55442463,51.46351939,..,3.120114576,25.13268136,63.68731003,77.702099,85.19373014,28.43129785,8.469209198,22.35370699,41.71100981,3.120114576,16.85855672
